product_link,product_name,product_description,product_price,product_id,product_category
https://www.nuuly.com/rent/products/v-neck-halter-printed-dress?color=038,V-Neck Halter Printed Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",220,c9b28295-c05d-4004-a22f-fd86438033e9,dress
https://www.nuuly.com/rent/products/regina-tile-print-dress?color=237,Regina Tile Print Dress,"Meaning ""bohemian traveler"" or ""wanderer"" in Hindi, Jaipur-based BANJANAN is dedicated to supporting and sustaining its local textile community. Its collection of modern heirlooms draws on generations of experience, featuring handmade embroidery and vibrant floral prints impossible to create by machine.",365,7793dbc1-c8da-4469-ad9c-e19490bb3e44,dress
https://www.nuuly.com/rent/products/jolain-zebra-dress?color=060,Jolain Zebra Dress,"Scandinavian cool meets playful sophistication with Baum und Pferdgarten. Since 1999, this iconic brand has been designing vibrant styles that marry unique prints, bold colors + impeccable craftsmanship.",129,7756c34c-f6fe-42cb-ae73-f4a62068d8a4,dress
https://www.nuuly.com/rent/products/bell-sleeve-sweater?color=032,Bell Sleeve Sweater,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",98,7d83c291-7d4d-4ffd-b96c-721d147a1332,sweater
https://www.nuuly.com/rent/products/kathlynn-crop-top?color=014,Kathlynn Crop Top,"Dubbing themselves ""trend-inspired"", ASTR The Label draws from international style and street wear to create attainable looks for all occasions—your best friend's wedding, this week's happy hour or Sunday's brunch.",88,16296128-5bbc-4fa3-9a0a-ec99ffb19e97,top
https://www.nuuly.com/rent/products/victoria-midi-dress?color=237,Victoria Midi Dress,"dRA blends a sense of artful rebellion with traditional, time-tested tailoring techniques to create versatile and feminine silhouettes for the woman who likes to dress up without feeling overdressed. ",168,b294470c-c1ac-4507-a68a-ba1d18fb32e7,dress
https://www.nuuly.com/rent/products/oversized-striped-patch-pocket-shirt?color=030,Oversized Striped Patch Pocket Shirt,Great denim with a perfect fit + other unfussy outfitting essentials are Madewell's calling card.  ,88,5eb27fdf-8067-40c2-a06f-e9bfe1814adb,shirt
https://www.nuuly.com/rent/products/the-colette-cropped-wide-leg-corduroy-pants?color=060,The Colette Cropped Wide-Leg Corduroy Pants,"Give a nod to mod with the Colette. Cropped with flare, our rave-reviewed silhouette charms with a form-fitting high rise and a breezy wide leg.
",138,9948cf3a-dd0b-4d71-bbcd-982914993cf0,pants
https://www.nuuly.com/rent/products/chole-mini-dress?color=067,Chole Mini Dress,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",128,ffa79080-959a-41d6-96cf-d191489fd73e,dress
https://www.nuuly.com/rent/products/v-neck-embroidered-maxi-dress?color=001,V-Neck Embroidered Maxi Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",138,213cef8d-c597-48f2-9b51-82885ed02c16,dress
https://www.nuuly.com/rent/products/puff-sleeve-bomber-sweater?color=041,Puff-Sleeve Bomber Sweater,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",158,c1c76840-1b4d-494f-9e39-18224f6ed486,sweater
https://www.nuuly.com/rent/products/oceana-mini-dress?color=211,Oceana Mini Dress,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",128,57a56b8e-7290-4026-af64-c29029aa70d0,dress
https://www.nuuly.com/rent/products/half-and-half-overcoat?color=000,Half And Half Overcoat,"Founded in 2010 by New Yorker Daniel Saponaro, Hutch opts for sophistication over trend, showcasing Saponaro's love of vibrant colors, conceptual prints and feminine tailoring.",288,96370ac5-3706-431a-9345-31225e1d5004,overcoat
https://www.nuuly.com/rent/products/miranda-cutout-dress?color=080,Miranda Cutout Dress,"Dubbing themselves ""trend-inspired"", ASTR The Label draws from international style and street wear to create attainable looks for all occasions—your best friend's wedding, this week's happy hour or Sunday's brunch.",128,ba089de1-4a79-4d19-833d-20a311ff45ae,dress
https://www.nuuly.com/rent/products/wonder-rose-dress?color=035,Wonder Rose Dress,"Inspired in part by her work in the art world, Ronny Kobo's flattering, curve-hugging silhouettes' signatures include statement shoulders, side cutouts and sheer paneling.",375,7d0a8bf5-2d1c-421a-aa24-ca65bda59b28,dress
https://www.nuuly.com/rent/products/nalina-strapless-dress?color=000,Nalina Strapless Dress,"Founded in 2010 by New Yorker Daniel Saponaro, Hutch opts for sophistication over trend, showcasing Saponaro's love of vibrant colors, conceptual prints and feminine tailoring.",280,2425448a-d92f-4247-9e12-12af4e03be33,dress
https://www.nuuly.com/rent/products/cutwork-shell-tank?color=010,Cutwork Shell Tank,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",120,5025a204-9401-4ec1-af74-9c3562ff34b5,tank
https://www.nuuly.com/rent/products/emma-sweetheart-lace-gown?color=028,Emma Sweetheart Lace Gown,"Since their Valentine's Day 2011 launch, BHLDN has become synonymous with modern-romantic looks for weddings and parties. Each piece is festive, fun to wear, and perfect for the occasion at hand. 
",298,c1b1fd0d-2e9f-4bb7-be46-e65875072623,gown
https://www.nuuly.com/rent/products/blazer-long-sleeve-mini-dress?color=083,Blazer Long Sleeve Mini Dress,"Born from a beachside dream in 2014, this Australian brand weaves tales of wanderlust through its timeless closet essentials.",308,cfaa3531-9f91-433a-83ed-e1b24a194c3d,dress
https://www.nuuly.com/rent/products/off-the-shoulder-poplin-top?color=010,Off-The-Shoulder Poplin Top,"Only available to rent at Nuuly, Eloquii creates fashion-forward, size-inclusive garments in sizes 14–32. ",79,5ebffcf9-85ef-414f-890f-147278db3d9c,top
https://www.nuuly.com/rent/products/rosie-high-rise-wide-leg-coated-jeans?color=037,Rosie High Rise Wide Leg Coated Jeans,"Rebellious in its attitude, effortless in its style, youthful in its mindset and modern in its execution, Hudson is making the perfect pair of jeans for every person, mindset and cause. And hoping to inspire the power of self with their brand, they've partnered with Get Lit and One Voice to help at-risk and impoverished youth with their basic needs and self-expression.",245,db99dba8-875b-4d57-be42-f92e88773084,jeans
https://www.nuuly.com/rent/products/coated-crewneck-mini-dress?color=061,Coated Crewneck Mini Dress,"Anthropologie's exclusive collection of premium denim + everyday outfitting offers an expansive array of made-for-you pieces that are versatile, comfortable and inclusive of all sizes, styles and vibes.",170,c7f64f71-bf6f-49fe-81ca-b870c6172467,dress
https://www.nuuly.com/rent/products/emily-mesh-dress?color=001,Emily Mesh Dress,"FBSH embraces sustainability and redefines fashion as a force for good. Their small collections are crafted with recycled RPET fabric, embodying a commitment to both style and the planet. ",85,7a620d25-8fa8-4c06-bfb1-7758dc253c88,dress
https://www.nuuly.com/rent/products/saylor-lace-gown?color=001,Saylor Lace Gown,"After designing a unique wedding gown for her younger sister, Katie May Neu made her name in the non-traditional bridal community. Today, Katie May creates elegant occasion wear with modern silhouettes for weddings, galas and other special events. ",295,63276f9b-a637-457b-b1b9-ee10328cb3e4,gown
https://www.nuuly.com/rent/products/the-yaya-mid-rise-corduroy-crop-flare-jeans?color=020,The Yaya Mid-Rise Corduroy Crop Flare Jeans,"Anthropologie's exclusive collection of premium denim + everyday outfitting offers an expansive array of made-for-you pieces that are versatile, comfortable and inclusive of all sizes, styles and vibes.",148,985f2b6b-c806-4ea0-b006-741783fa38dd,jeans
https://www.nuuly.com/rent/products/bright-optimistic-cardigan?color=066,Bright Optimistic Cardigan,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",198,513714fd-befb-4b92-9145-44a03df3de23,cardigan
https://www.nuuly.com/rent/products/high-rise-bike-shorts?color=040,High-Rise Bike Shorts,,78,669b4567-2c3b-4277-8c02-bb252de796c6,shorts
https://www.nuuly.com/rent/products/a-line-pleated-dress?color=035,A-Line Pleated Dress,"From embroidered, weekend-ready blouses to finely-detailed dresses, Let Me Be’s modern boho pieces lend a well-travelled vibe and more importantly, celebrate the individuality of the women who wear them.",200,fe19bd6e-4200-4883-9036-e0a0ea693da8,dress
https://www.nuuly.com/rent/products/romantic-garden-dress?color=272,Romantic Garden Dress,"What began as a handful of goods at a local fashion fair has grown into one of Brazil’s most recognizable labels for sun-soaked dressing. With vibrant colors, bold silhouettes and feminine details featured in every design, FARM Rio’s cheerful creations are both fashion-forward and vintage-inspired.",245,2842b38e-a23a-4a34-becc-a6a18bd6b5c8,dress
https://www.nuuly.com/rent/products/ariel-gingham-midi-dress?color=009,Ariel Gingham Midi Dress,"From denim done every-which-way to wear-on-the-outside intimates, Urban Outfitters takes on trends—then takes them to the next level. 
",89,ed9257c1-66e5-4c84-8f23-293d4d50e763,dress
https://www.nuuly.com/rent/products/joshua-tree-maxi-duster?color=000,Joshua Tree Maxi Duster,"Sisters Lizzy Abegg and Isabella Pennefather dreamed up Spell in their beachside hometown of Byron Bay, Australia. Their muse? The patron saint of boho, Stevie Nicks.",259,e85a44d5-92ca-4966-8e3f-0d2cd2522f36,duster
https://www.nuuly.com/rent/products/floral-corset-maxi-dress?color=000,Floral Corset Maxi Dress,"From embroidered, weekend-ready blouses to finely-detailed dresses, Let Me Be’s modern boho pieces lend a well-travelled vibe and more importantly, celebrate the individuality of the women who wear them.",180,3e40b293-52b8-4df1-9034-14544acba659,dress
https://www.nuuly.com/rent/products/the-bennet-buttondown-shirt?color=032,The Bennet Buttondown Shirt,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",98,cb9072b5-60ec-4a3a-b158-d0d457ad02ed,shirt
https://www.nuuly.com/rent/products/classic-cuffed-shortalls?color=092,Classic Cuffed Shortalls,"With a philosophy that embraces change and an artistic dream not yet seen or spoken, Hidden Jeans will become your best kept secret for a too-good-to-be-true pair of dreams jeans that are unique, bold and different—just like you.",98,d365e60f-707d-4a80-80e5-c618a859edf5,shortalls
https://www.nuuly.com/rent/products/remi-tennis-dress?color=030,Remi Tennis Dress,"For that statement activewear—bold patterns, vibrant colors and quirky motifs—look no further than Beach Riot, the experts on all things swim, active and loungewear. With the perfect mix of California cool and modern magnetism, each of their pieces will take you from gym to beach to WFH with ease. ",128,4e51100f-c473-46f5-9eb9-90157bda2dad,dress
https://www.nuuly.com/rent/products/carol-mixed-media-sweater?color=014,Carol Mixed Media Sweater,"Dubbing themselves ""trend-inspired"", ASTR The Label draws from international style and street wear to create attainable looks for all occasions—your best friend's wedding, this week's happy hour or Sunday's brunch.",110,f9cf55e8-1726-4ab8-9a95-28feca895a36,sweater
https://www.nuuly.com/rent/products/fringe-blanket-mini-skirt?color=009,Fringe Blanket Mini Skirt,"Founded in Costa Rica, designed in Miami and developed in Italy, Mare Mare’s diverse collection of chic mini dresses, two-piece sets and cold shoulder tops feature bold prints, graphic lace and 3D detailing.",128,ffc8e110-d74b-476b-8698-a9b1e399e4ff,skirt
