customer_userid,user_age,user_height,user_size,user_weight,user_body_type,user_color
user_30250,21,"5'8""",2 (M),145 lbs.,Pear,medium pin...
user_30251,24,"5'4""",2 (M),135 lbs.,Pear,medium pin...
user_30252,27,"5'7""",3 (L),160 lbs.,Hourglass,medium pin...
user_30253,28,"5'3""",30,150 lbs.,Pear,denim ligh...
user_30254,27,"5'6""",31,188 lbs.,Hourglass,denim ligh...
user_30255,27,"5'3""",27,115 lbs.,Hourglass,denim ligh...
user_30256,30,"5'3""",25,115 lbs.,Straight,denim ligh...
user_30257,29,"5'3""",L,160 lbs.,Straight,red
user_30258,0,"5'8""",S,136 lbs.,Straight,red
user_30259,27,"5'10""",M,160 lbs.,,red
user_30260,29,"5'4""",S,120 lbs.,Straight,red
user_30261,28,"5'5""",1X,230 lbs.,Pear,red
user_30262,36,"5'4""",3X,265 lbs.,Apple,red
user_30263,27,"5'2""",M P,145 lbs.,Pear,red
user_30264,25,"5'3""",S P,120 lbs.,Hourglass,red
user_30265,32,"5'3""",S,125 lbs.,Hourglass,red
user_30266,33,"5'4""",S,123 lbs.,Hourglass,red
user_30267,28,"5'7""",1X,220 lbs.,Apple,red
user_30268,31,"5'6""",M,190 lbs.,Hourglass,red
user_30269,46,"5'6""",XL,193 lbs.,Hourglass,red
user_30270,25,"5'4""",M,150 lbs.,Hourglass,red
user_30271,25,5',M P,140 lbs.,Hourglass,red
user_30272,29,"5'8""",L,170 lbs.,Hourglass,red
user_30273,26,"5'4""",S,130 lbs.,,blue
user_30274,25,"5'5""",M,150 lbs.,Hourglass,blue
user_30275,48,"5'3""",S P,129 lbs.,Hourglass,blue
user_30276,58,"5'7""",L,160 lbs.,Apple,blue
user_30277,47,"5'3""",XS P,125 lbs.,Pear,blue
user_30278,39,"5'4""",L P,180 lbs.,Pear,blue
user_30279,30,"5'7""",S,145 lbs.,Hourglass,blue
user_30280,26,"5'5""",L,190 lbs.,Pear,blue
user_30281,41,"5'8""",2X,321 lbs.,Pear,blue
user_30282,25,"5'8""",M,166 lbs.,Straight,blue
user_30283,36,"5'6""",L,195 lbs.,Straight,blue
user_30284,38,"5'9""",2X,307 lbs.,Hourglass,blue
user_30285,49,"5'6""",2X,245 lbs.,Pear,blue
user_30286,30,"5'6""",L,188 lbs.,Pear,blue
user_30287,30,"5'6""",L,195 lbs.,Apple,blue
user_30288,32,"5'10""",M,160 lbs.,Hourglass,lime
user_30289,49,"5'2""",M P,145 lbs.,Straight,lime
user_30290,26,"5'1""",XS,110 lbs.,Hourglass,lime
user_30291,35,"5'6""",M,155 lbs.,Hourglass,lime
user_30292,47,"5'1""",S P,140 lbs.,Hourglass,lime
user_30293,44,"5'1""",XS P,120 lbs.,Hourglass,lime
user_30294,33,"5'2""",S,135 lbs.,Straight,lime
user_30295,46,"5'6""",M,145 lbs.,Apple,lime
user_30296,27,"5'3""",S,140 lbs.,Straight,lime
user_30297,28,"5'8""",M,155 lbs.,Hourglass,lime
user_30298,30,"5'9""",L,215 lbs.,Hourglass,lime
user_30299,,"5'1""",XS,112 lbs.,Pear,lime
user_30300,24,"5'4""",S P,105 lbs.,Hourglass,lime
user_30301,43,"5'4""",M P,155 lbs.,,lime
user_30302,30,"5'3""",XS P,130 lbs.,Hourglass,lime
user_30303,33,"5'5""",L,166 lbs.,Hourglass,lime
user_30304,32,"5'7""",S,127 lbs.,Hourglass,lime
user_30305,38,"5'1""",S P,120 lbs.,Inverted Triangle,lime
user_30306,39,"5'4""",M P,145 lbs.,Hourglass,lime
user_30307,24,"5'2""",M,150 lbs.,Hourglass,lime
user_30308,27,"5'9""",M,160 lbs.,Straight,black
user_30309,27,0',M,0 lbs.,,blue
user_30310,50,"5'5""",XL,160 lbs.,Hourglass,black
user_30311,68,"5'6""",L,132 lbs.,Straight,black
user_30312,30,"5'10""",1X,0 lbs.,,black
user_30313,33,"5'7""",3X,0 lbs.,Pear,black
user_30314,26,"5'5""",1X,230 lbs.,Apple,blue
user_30315,55,"5'4""",1X,200 lbs.,Apple,black
user_30316,29,"5'10""",3X,0 lbs.,Pear,blue
user_30317,34,"5'2""",S,135 lbs.,Hourglass,black
user_30318,35,"5'5""",S,155 lbs.,Hourglass,black
user_30319,44,"5'4""",S,140 lbs.,Hourglass,black
user_30320,33,5',XS,135 lbs.,Pear,black
user_30321,33,"5'6""",S,125 lbs.,,black
user_30322,23,5',S,107 lbs.,Hourglass,black
user_30323,39,"5'5""",XS,140 lbs.,Pear,black
user_30324,43,"5'11""",L,170 lbs.,Hourglass,black
user_30325,30,6',L,185 lbs.,Pear,black
user_30326,51,"5'11""",M,0 lbs.,Apple,black
user_30327,32,"5'3""",XS,115 lbs.,Hourglass,pink
user_30328,40,6',L,190 lbs.,Straight,black
user_30329,25,"5'8""",S,140 lbs.,Straight,black
user_30330,40,"5'4""",S,125 lbs.,Straight,blue
user_30331,25,"5'8""",M,125 lbs.,Inverted Triangle,blue
user_30332,28,"5'2""",XS,115 lbs.,Pear,blue
user_30333,27,"5'5""",S,125 lbs.,Hourglass,blue
user_30334,31,"5'9""",M,145 lbs.,,blue
user_30335,25,"5'3""",XS,120 lbs.,Straight,blue
user_30336,28,"5'4""",XS,115 lbs.,Inverted Triangle,blue
user_30337,30,"5'2""",M,140 lbs.,Pear,blue
user_30338,27,"5'8""",L,170 lbs.,Hourglass,blue
user_30339,39,"5'4""",XS,130 lbs.,Hourglass,blue
user_30340,26,"5'9""",XS,130 lbs.,Straight,blue
user_30341,29,"5'8""",S,142 lbs.,Hourglass,blue
user_30342,31,"5'3""",XS,130 lbs.,,moss
user_30343,37,"5'1""",XS,110 lbs.,Straight,moss
user_30344,35,"5'4""",L,175 lbs.,Hourglass,moss
user_30345,31,"5'10""",L,160 lbs.,Hourglass,moss
user_30346,30,"5'11""",L,185 lbs.,Straight,moss
user_30347,31,"5'1""",XS,120 lbs.,Hourglass,moss
user_30348,42,"5'5""",L,200 lbs.,Hourglass,moss
user_30349,50,"5'3""",L,164 lbs.,,moss
user_30350,31,"5'6""",L,200 lbs.,Straight,moss
user_30351,31,"5'5""",S,135 lbs.,Pear,moss
user_30352,23,"5'6""",M,155 lbs.,Hourglass,blue
user_30353,38,"5'4""",XS,123 lbs.,Straight,blue
user_30354,30,"5'4""",S,130 lbs.,Pear,blue
user_30355,27,"5'7""",M,165 lbs.,Pear,blue
user_30356,28,"5'11""",M,155 lbs.,Hourglass,blue
user_30357,38,"5'8""",S,125 lbs.,Straight,blue
user_30358,30,"5'6""",M,140 lbs.,Hourglass,green
user_30359,32,"5'5""",M,140 lbs.,Hourglass,green
user_30360,32,6',S,140 lbs.,Pear,green
user_30361,28,"5'6""",S,136 lbs.,Hourglass,green
user_30362,26,"5'10""",M,135 lbs.,Straight,green
user_30363,32,"5'6""",M,145 lbs.,Hourglass,green
user_30364,24,"5'2""",S,127 lbs.,Hourglass,green
user_30365,31,"5'9""",XL,170 lbs.,Hourglass,green
user_30366,39,"5'7""",M,147 lbs.,Hourglass,green
user_30367,0,0',L,0 lbs.,Hourglass,green
user_30368,32,"5'5""",S,120 lbs.,Hourglass,green
user_30369,29,"5'1""",M,135 lbs.,Hourglass,green
user_30370,28,"5'4""",XL,200 lbs.,Hourglass,green
user_30371,26,"5'5""",XL,180 lbs.,Hourglass,green
user_30372,31,"5'10""",XS/S,150 lbs.,Straight,blue
user_30373,29,"5'4""",M/L,155 lbs.,Straight,blue
user_30374,24,"5'7""",XS/S,130 lbs.,Straight,blue
user_30375,34,"5'6""",M/L,185 lbs.,Pear,blue
user_30376,32,"5'1""",XS/S,132 lbs.,Straight,blue
user_30377,33,"4'11""",XS/S,119 lbs.,Hourglass,blue
user_30378,,"5'3""",XS/S,100 lbs.,Straight,blue
user_30379,30,"5'6""",XS/S,135 lbs.,Pear,blue
user_30380,34,"5'7""",XS/S,117 lbs.,Hourglass,blue
user_30381,35,"5'8""",M/L,170 lbs.,Pear,blue
user_30382,18,"5'2""",XS,115 lbs.,Straight,orange
user_30383,43,"5'2""",S,135 lbs.,Straight,orange
user_30384,26,"5'2""",XS,115 lbs.,Pear,orange
user_30385,23,"5'3""",S,125 lbs.,Hourglass,orange
user_30386,27,"5'2""",XL,200 lbs.,Apple,orange
user_30387,48,"5'7""",S,125 lbs.,Straight,multi
user_30388,23,"5'6""",L,165 lbs.,Hourglass,multi
user_30389,32,"5'2""",M,130 lbs.,Pear,multi
user_30390,28,"5'4""",M,135 lbs.,Hourglass,multi
user_30391,22,"5'7""",M,130 lbs.,Straight,multi
user_30392,,5',XS,120 lbs.,Straight,multi
user_30393,25,"5'6""",S,125 lbs.,Straight,multi
user_30394,32,"5'2""",S,112 lbs.,Straight,multi
user_30395,23,"5'6""",S,130 lbs.,Hourglass,multi
user_30396,26,"5'7""",M,135 lbs.,Straight,multi
user_30397,24,5',M,135 lbs.,Apple,multi
user_30398,30,"5'8""",M,140 lbs.,Hourglass,multi
user_30399,29,5',S,122 lbs.,Pear,multi
user_30400,29,"5'7""",M,135 lbs.,Pear,multi
user_30401,31,5',L,,Pear,multi
user_30402,25,"5'9""",L,160 lbs.,Hourglass,multi
user_30403,33,"5'5""",S,130 lbs.,Hourglass,multi
user_30404,27,"5'4""",M,135 lbs.,Hourglass,cream
user_30405,34,"5'4""",S,130 lbs.,Hourglass,cream
user_30406,26,"5'4""",L,0 lbs.,Hourglass,cream
user_30407,27,"5'3""",S,140 lbs.,Hourglass,cream
user_30408,33,"5'6""",XS,125 lbs.,Straight,cream
user_30409,34,"5'5""",L,175 lbs.,Hourglass,black & wh...
user_30410,32,"5'2""",XS,137 lbs.,,black & wh...
user_30411,24,"5'7""",M,155 lbs.,Straight,black & wh...
user_30412,37,"5'5""",M,197 lbs.,Pear,black & wh...
user_30413,43,"5'8""",L,185 lbs.,Hourglass,black & wh...
user_30414,29,"5'5""",M,210 lbs.,Pear,black & wh...
user_30415,,"5'2""",XS,112 lbs.,Inverted Triangle,black & wh...
user_30416,,,M,,Hourglass,white
user_30417,33,"5'11""",M,185 lbs.,Hourglass,white
user_30418,30,"5'4""",S,167 lbs.,Pear,white
user_30419,25,"5'5""",S,140 lbs.,Hourglass,black & wh...
user_30420,34,"5'10""",M,180 lbs.,Hourglass,black & wh...
user_30421,31,"5'7""",L,220 lbs.,Inverted Triangle,black & wh...
user_30422,,"5'4""",S,145 lbs.,,white
user_30423,33,"5'7""",XS,115 lbs.,Straight,black & wh...
user_30424,29,"5'7""",M,183 lbs.,,white
user_30425,27,"5'6""",M,185 lbs.,Straight,black & wh...
user_30426,38,"5'7""",XL,225 lbs.,Hourglass,white
user_30427,24,"5'2""",S,153 lbs.,Hourglass,white
user_30428,35,"5'8""",L,180 lbs.,Straight,white
user_30429,50,"5'6""",S,130 lbs.,Straight,white
user_30430,30,"5'7""",S,110 lbs.,Straight,pink
user_30431,29,"5'1""",XS,114 lbs.,Hourglass,pink
user_30432,31,"5'7""",L,170 lbs.,Pear,pink
user_30433,23,"5'5""",L,170 lbs.,Straight,pink
user_30434,32,"5'7""",L,168 lbs.,Hourglass,pink
user_30435,29,"5'4""",L,150 lbs.,Apple,pink
user_30436,22,"5'11""",M,165 lbs.,Hourglass,pink
user_30437,25,"5'11""",S,140 lbs.,Straight,pink
user_30438,31,"5'6""",M,152 lbs.,Hourglass,pink
user_30439,35,"5'4""",M,117 lbs.,Hourglass,pink
user_30440,24,"5'4""",M,155 lbs.,Straight,pink
user_30441,31,"5'4""",M,135 lbs.,Hourglass,pink
user_30442,43,"5'4""",XS,122 lbs.,Straight,pink
user_30443,40,"5'7""",XS,120 lbs.,,pink
user_30444,26,"5'7""",M,195 lbs.,Hourglass,navy
user_30445,39,"5'4""",M,150 lbs.,Straight,blue
user_30446,29,"5'8""",S,145 lbs.,Straight,navy
user_30447,,,XS,,,blue
user_30448,43,"5'8""",M,190 lbs.,Pear,blue
user_30449,38,"5'4""",XL,150 lbs.,Hourglass,green
user_30450,45,"5'4""",M,138 lbs.,Straight,green
user_30451,34,"5'4""",XL,150 lbs.,Hourglass,green
user_30452,28,"5'4""",M,140 lbs.,Hourglass,green
user_30453,28,"5'7""",XS,120 lbs.,Straight,green
user_30454,30,"5'3""",S,125 lbs.,Straight,green
user_30455,31,"5'3""",L,165 lbs.,Hourglass,green
user_30456,37,"5'6""",S,145 lbs.,Hourglass,green
user_30457,37,"5'1""",S,120 lbs.,Pear,green
user_30458,23,"5'7""",L,140 lbs.,Hourglass,green
user_30459,29,"5'4""",S,140 lbs.,Hourglass,green
user_30460,28,"5'8""",L,175 lbs.,Hourglass,green
user_30461,,,L,,,green
user_30462,43,"5'6""",12,,,multi
user_30463,33,"5'7""",12,205 lbs.,Hourglass,multi
user_30464,40,"5'10""",8,145 lbs.,Straight,multi
user_30465,38,"5'3""",12,175 lbs.,Hourglass,multi
user_30466,31,"5'11""",10,155 lbs.,Hourglass,multi
user_30467,28,"5'6""",4,132 lbs.,Hourglass,multi
user_30468,31,"5'3""",14,220 lbs.,Pear,multi
user_30469,28,"5'7""",4,135 lbs.,Hourglass,multi
user_30470,26,"5'5""",M,0 lbs.,Hourglass,white
user_30471,38,"5'8""",M,170 lbs.,Hourglass,white
user_30472,54,"5'3""",XS,144 lbs.,Hourglass,white
user_30473,30,"5'10""",M,200 lbs.,Hourglass,white
user_30474,26,"5'5""",M,140 lbs.,Pear,white
user_30475,24,"5'8""",M,135 lbs.,Straight,white
user_30476,,"5'8""",L,220 lbs.,,white
user_30477,0,"5'8""",S,169 lbs.,Straight,white
user_30478,39,"5'4""",S,155 lbs.,Hourglass,white
user_30479,27,"5'3""",XS,133 lbs.,Hourglass,white
user_30480,45,"5'1""",XS,130 lbs.,Straight,white
user_30481,56,"5'4""",S,165 lbs.,Pear,white
user_30482,30,"5'7""",S,140 lbs.,Pear,white
user_30483,29,"5'3""",S,130 lbs.,Straight,white
user_30484,24,"5'5""",M,175 lbs.,Hourglass,white
user_30485,33,"5'8""",M,145 lbs.,Hourglass,white
user_30486,33,"5'4""",M,195 lbs.,Pear,white
user_30487,27,"5'4""",2,125 lbs.,Hourglass,pink
user_30488,24,"5'5""",12,206 lbs.,Hourglass,pink
user_30489,27,"5'7""",10,160 lbs.,Pear,pink
user_30490,35,"5'1""",6,130 lbs.,Hourglass,pink
user_30491,28,"5'3""",16 W,0 lbs.,Hourglass,pink
user_30492,28,"5'6""",6,140 lbs.,Straight,pink
user_30493,43,"5'5""",24 W,300 lbs.,Hourglass,pink
user_30494,29,"5'5""",2,125 lbs.,Hourglass,pink
user_30495,31,"5'4""",8,135 lbs.,Straight,pink
user_30496,31,"5'7""",4,135 lbs.,Straight,pink
user_30497,31,"5'9""",18 W,0 lbs.,Pear,pink
user_30498,33,"5'3""",0,110 lbs.,Straight,pink
user_30499,27,"5'4""",4,130 lbs.,Straight,pink
user_30500,44,"5'7""",10,175 lbs.,Hourglass,pink
user_30501,27,"5'2""",12,180 lbs.,Hourglass,pink
user_30502,32,"5'3""",XS,107 lbs.,Straight,red
user_30503,27,"5'2""",S P,125 lbs.,Hourglass,dark brown
user_30504,25,"5'6""",S,133 lbs.,Inverted Triangle,black
user_30505,29,5',XS P,96 lbs.,Hourglass,dark brown
user_30506,30,"5'5""",2X,250 lbs.,Hourglass,dark brown
user_30507,26,"5'1""",XS,115 lbs.,Pear,black
user_30508,32,"5'6""",XL,200 lbs.,Hourglass,dark brown
user_30509,32,"5'7""",XS,115 lbs.,Straight,dark brown
user_30510,25,"5'2""",XL,185 lbs.,Hourglass,dark brown
user_30511,40,"5'4""",1X,205 lbs.,Hourglass,red
user_30512,41,"5'3""",M,140 lbs.,Straight,black
user_30513,26,"5'4""",S,140 lbs.,Straight,dark brown
user_30514,37,"5'7""",M,155 lbs.,Apple,black
user_30515,44,"5'6""",S,122 lbs.,Straight,dark brown
user_30516,27,"5'10""",L,180 lbs.,Pear,black
user_30517,25,"5'7""",2X,315 lbs.,Hourglass,white
user_30518,34,"5'9""",3X,220 lbs.,Straight,white
user_30519,33,"5'2""",3X,280 lbs.,Hourglass,white
user_30520,37,"5'6""",2X,285 lbs.,Straight,white
user_30521,28,6',1X,0 lbs.,Hourglass,white
user_30522,34,"5'3""",XS P,105 lbs.,Straight,white
user_30523,31,"5'2""",3X,260 lbs.,Hourglass,white
user_30524,33,"5'9""",M,175 lbs.,Straight,white
user_30525,24,"5'4""",S P,145 lbs.,Inverted Triangle,white
user_30526,38,"5'7""",XL,180 lbs.,Hourglass,white
user_30527,46,"5'4""",1X,190 lbs.,Apple,white
user_30528,0,"5'3""",M P,137 lbs.,,white
user_30529,46,"5'8""",M,157 lbs.,Straight,blue
user_30530,31,"5'1""",M P,139 lbs.,Hourglass,blue
user_30531,39,"5'2""",M,170 lbs.,Apple,blue
user_30532,29,"5'2""",S,165 lbs.,Hourglass,blue
user_30533,36,"5'3""",XS P,126 lbs.,Straight,blue
user_30534,41,"5'10""",M,182 lbs.,Hourglass,blue
user_30535,51,5',L P,145 lbs.,Apple,blue
user_30536,44,"5'1""",M P,165 lbs.,Apple,blue
user_30537,50,"5'7""",1X,230 lbs.,Hourglass,blue
user_30538,38,"5'7""",M,165 lbs.,Hourglass,blue
user_30539,27,"5'7""",S,136 lbs.,Straight,yellow mot...
user_30540,46,"5'2""",XS,108 lbs.,Pear,yellow mot...
user_30541,31,"5'5""",L,165 lbs.,Apple,yellow mot...
user_30542,25,"5'7""",L,0 lbs.,Hourglass,yellow mot...
user_30543,30,"5'6""",M,140 lbs.,Pear,yellow mot...
user_30544,36,"5'9""",XS,135 lbs.,Hourglass,yellow mot...
user_30545,62,"5'1""",XS,117 lbs.,Pear,yellow mot...
user_30546,27,"5'9""",L,168 lbs.,Inverted Triangle,yellow mot...
user_30547,26,"5'5""",M,145 lbs.,Straight,yellow mot...
user_30548,23,"5'6""",S,130 lbs.,Straight,yellow mot...
user_30549,29,"5'4""",M,135 lbs.,Hourglass,orange
user_30550,28,5',M,129 lbs.,Pear,orange
user_30551,29,"5'3""",S,125 lbs.,Hourglass,orange
user_30552,31,"5'5""",M,150 lbs.,Pear,orange
user_30553,28,"5'4""",S,118 lbs.,Straight,orange
user_30554,26,"5'2""",S,143 lbs.,Hourglass,orange
user_30555,28,"5'4""",M,137 lbs.,Hourglass,orange
user_30556,26,"5'8""",M,150 lbs.,Hourglass,orange
user_30557,29,"5'5""",XL,0 lbs.,Inverted Triangle,orange
user_30558,19,"5'2""",S,125 lbs.,Hourglass,pink
user_30559,24,"5'2""",S,125 lbs.,Straight,pink
user_30560,27,"5'6""",XS,125 lbs.,Pear,pink
user_30561,28,"5'9""",M,164 lbs.,Pear,pink
user_30562,26,"5'2""",M,0 lbs.,Hourglass,pink
user_30563,,,L,,Straight,pink
user_30564,24,"5'4""",XS,120 lbs.,Straight,black
user_30565,26,"5'4""",S,135 lbs.,Hourglass,black
user_30566,32,"5'2""",S,132 lbs.,Hourglass,black
user_30567,31,"5'7""",S,145 lbs.,Hourglass,black
user_30568,0,"5'3""",L,145 lbs.,,black
user_30569,28,"5'2""",S,141 lbs.,Pear,black
user_30570,27,"5'6""",L,150 lbs.,Straight,black
user_30571,25,"5'8""",M,150 lbs.,Hourglass,black
user_30572,35,"5'7""",S,145 lbs.,Hourglass,black
user_30573,,"5'3""",M,150 lbs.,Hourglass,black
user_30574,32,"5'2""",XS,117 lbs.,Hourglass,black
user_30575,29,"5'8""",S,130 lbs.,Straight,black
user_30576,31,"5'9""",S,135 lbs.,Hourglass,black
user_30577,26,"5'4""",XS,140 lbs.,Straight,black
user_30578,30,"5'3""",XL,220 lbs.,Hourglass,black
user_30579,29,"5'5""",S,128 lbs.,Straight,black
user_30580,30,"5'1""",M,132 lbs.,Hourglass,black
user_30581,28,"5'2""",S,130 lbs.,Hourglass,black
user_30582,37,"5'4""",XS,112 lbs.,Straight,black
user_30583,26,"5'4""",S,115 lbs.,Straight,black
user_30584,30,"5'5""",XS,125 lbs.,Pear,black
user_30585,27,"5'4""",S,130 lbs.,Pear,black
user_30586,28,"5'3""",S,,Pear,black
user_30587,34,"5'7""",XL,220 lbs.,Hourglass,black
user_30588,22,"5'2""",XS,120 lbs.,Straight,black
user_30589,27,"5'2""",S,125 lbs.,Hourglass,black
user_30590,32,"5'4""",XS,128 lbs.,Straight,black
user_30591,31,"5'5""",S,125 lbs.,Hourglass,black
user_30592,26,"5'5""",XS,120 lbs.,Straight,black
user_30593,30,"5'8""",M,156 lbs.,,red
user_30594,32,"5'2""",XS,110 lbs.,Hourglass,red
user_30595,24,"5'6""",L,170 lbs.,Hourglass,red
user_30596,30,5',M,117 lbs.,Pear,red
user_30597,30,"5'3""",M,140 lbs.,Pear,red
user_30598,32,"5'4""",XS,117 lbs.,Straight,red
user_30599,28,"5'5""",S,125 lbs.,Straight,red
user_30600,32,"5'4""",M,148 lbs.,Hourglass,red
user_30601,27,"5'1""",S,123 lbs.,Pear,red
user_30602,29,"5'2""",L,165 lbs.,Hourglass,red
user_30603,27,"5'4""",XS,120 lbs.,Pear,red
user_30604,28,"5'8""",M,170 lbs.,Pear,red
user_30605,30,"5'11""",M,165 lbs.,Hourglass,red
user_30606,35,"5'6""",S,135 lbs.,Hourglass,brown
user_30607,27,"5'6""",S,155 lbs.,Pear,brown
user_30608,31,"5'3""",XS P,105 lbs.,Straight,brown
user_30609,37,"5'1""",L P,188 lbs.,Apple,brown
user_30610,37,"5'4""",M,135 lbs.,Hourglass,brown
user_30611,33,"5'4""",XS P,105 lbs.,Inverted Triangle,brown
user_30612,27,"5'4""",XL,0 lbs.,Straight,brown
user_30613,33,"5'11""",3X,310 lbs.,Hourglass,brown
user_30614,26,"5'4""",M,0 lbs.,,brown
user_30615,42,"5'9""",M,143 lbs.,Straight,brown
user_30616,39,"5'2""",L P,155 lbs.,Hourglass,brown
user_30617,26,"5'7""",S,150 lbs.,Straight,brown
user_30618,41,"5'1""",XS P,115 lbs.,,brown
user_30619,43,"5'2""",M P,153 lbs.,,brown
user_30620,33,"5'2""",M P,127 lbs.,Straight,brown
user_30621,31,"5'3""",L P,165 lbs.,Apple,brown
user_30622,42,"5'2""",M P,150 lbs.,Hourglass,brown
user_30623,28,"5'6""",M,145 lbs.,,brown
user_30624,30,"5'8""",S,140 lbs.,Straight,brown
user_30625,30,"5'6""",XL,190 lbs.,Inverted Triangle,brown
user_30626,27,"5'3""",M P,136 lbs.,Hourglass,brown
user_30627,27,"5'2""",XS P,113 lbs.,Hourglass,brown
user_30628,29,"5'5""",S,115 lbs.,,brown
user_30629,26,"5'3""",S P,125 lbs.,Straight,brown
user_30630,30,"5'9""",S,140 lbs.,Pear,brown
user_30631,37,"5'6""",L,185 lbs.,Inverted Triangle,brown
user_30632,40,"5'6""",M,150 lbs.,,brown
user_30633,35,"5'1""",XS P,118 lbs.,Pear,brown
user_30634,28,"5'5""",S,125 lbs.,Straight,blue
user_30635,28,"5'6""",M,120 lbs.,Straight,blue
user_30636,35,"5'4""",S,112 lbs.,Straight,blue
user_30637,22,"5'2""",S,120 lbs.,Hourglass,blue
user_30638,27,"5'1""",S,120 lbs.,Hourglass,blue
user_30639,32,"5'8""",S,130 lbs.,Hourglass,blue
user_30640,29,"5'8""",S,125 lbs.,Straight,blue
user_30641,36,"5'5""",L,150 lbs.,Hourglass,blue
user_30642,32,"5'4""",S,127 lbs.,Straight,blue
user_30643,38,"5'1""",XL,220 lbs.,,blue
user_30644,31,"5'6""",S,130 lbs.,Straight,blue
user_30645,28,"5'6""",XL,245 lbs.,Hourglass,blue
user_30646,36,"5'2""",XS,110 lbs.,,blue
user_30647,32,"5'6""",M,135 lbs.,Straight,blue
user_30648,34,"5'7""",XL,245 lbs.,Apple,blue
user_30649,25,"5'6""",M,135 lbs.,Hourglass,blue
user_30650,,"5'7""",S,115 lbs.,Hourglass,blue
user_30651,27,"5'4""",XS,130 lbs.,Hourglass,blue
user_30652,33,"5'3""",S,140 lbs.,Hourglass,blue
user_30653,30,"5'5""",L,225 lbs.,Apple,blue
user_30654,24,"5'1""",M,160 lbs.,Pear,blue
user_30655,23,"5'7""",XS,115 lbs.,,blue
user_30656,34,"5'2""",M,135 lbs.,Hourglass,pink
user_30657,23,"5'6""",S,145 lbs.,Hourglass,pink
user_30658,29,"5'11""",L,220 lbs.,Apple,pink
user_30659,26,"5'5""",XS,110 lbs.,Hourglass,pink
user_30660,27,"5'6""",M,150 lbs.,,pink
user_30661,23,"5'5""",XS,126 lbs.,Hourglass,pink
user_30662,30,"5'2""",S,125 lbs.,Hourglass,black & wh...
user_30663,30,"5'4""",M,150 lbs.,Hourglass,black & wh...
user_30664,28,"5'7""",M,145 lbs.,Hourglass,mango
user_30665,24,"5'3""",L,180 lbs.,Hourglass,mango
user_30666,26,"5'1""",S,135 lbs.,Pear,mango
user_30667,31,"5'2""",M,135 lbs.,Pear,mango
user_30668,37,"5'9""",M,160 lbs.,Hourglass,red
user_30669,30,"5'4""",L,200 lbs.,,red
user_30670,23,"5'9""",M,,Hourglass,red
user_30671,27,"5'11""",M,165 lbs.,Hourglass,red
user_30672,30,"5'5""",L,190 lbs.,Hourglass,red
user_30673,40,"5'6""",M,153 lbs.,Hourglass,red
user_30674,28,"5'4""",L,160 lbs.,Hourglass,red
user_30675,36,"5'3""",XXS,125 lbs.,Straight,red
user_30676,22,"5'6""",S,140 lbs.,Hourglass,red
user_30677,0,0',L,0 lbs.,Straight,red
user_30678,29,"5'8""",M,130 lbs.,Pear,orange
user_30679,29,"5'5""",XS,115 lbs.,Straight,orange
user_30680,29,"5'8""",XS,115 lbs.,Hourglass,orange
user_30681,33,"5'4""",S,120 lbs.,Straight,orange
user_30682,32,"5'7""",S,132 lbs.,Straight,orange
user_30683,31,"5'9""",L,170 lbs.,Straight,orange
user_30684,27,"5'6""",S,134 lbs.,Straight,orange
user_30685,26,"5'7""",XS,130 lbs.,Hourglass,orange
user_30686,34,"5'8""",M,150 lbs.,Straight,orange
user_30687,24,"5'2""",S,127 lbs.,Hourglass,orange
user_30688,24,"5'7""",M,150 lbs.,Straight,orange
user_30689,24,"5'9""",M,160 lbs.,Straight,denim
user_30690,37,"5'7""",S,163 lbs.,Pear,denim
user_30691,33,"5'8""",S,145 lbs.,Straight,denim
user_30692,42,"5'6""",XS,135 lbs.,Straight,denim
user_30693,35,"5'8""",2X,260 lbs.,Apple,denim
user_30694,27,"5'3""",L,165 lbs.,Hourglass,denim
user_30695,31,"5'2""",XS,106 lbs.,Straight,grey
user_30696,43,"5'8""",M,145 lbs.,Hourglass,grey
user_30697,31,"5'4""",M,150 lbs.,Hourglass,grey
user_30698,39,"5'2""",XS,110 lbs.,Hourglass,vintage de...
user_30699,24,"5'3""",XS,107 lbs.,Straight,vintage de...
user_30700,26,"5'8""",M,145 lbs.,Hourglass,vintage de...
user_30701,27,"5'4""",S,133 lbs.,Straight,vintage de...
user_30702,24,"5'4""",28,125 lbs.,Straight,denim dark
user_30703,31,"5'7""",31,189 lbs.,Straight,denim dark
user_30704,31,"5'4""",26,125 lbs.,Hourglass,denim dark
user_30705,22,"5'6""",27,125 lbs.,Hourglass,denim dark
user_30706,34,"5'2""",25,120 lbs.,,denim dark
user_30707,32,"4'11""",28 P,145 lbs.,Hourglass,denim dark
user_30708,,,L,,,white
user_30709,61,"5'3""",S,138 lbs.,Straight,white
user_30710,45,"5'6""",M,160 lbs.,Pear,white
user_30711,36,5',S P,130 lbs.,Straight,white
user_30712,52,"5'2""",M P,133 lbs.,Hourglass,white
user_30713,43,"5'5""",M,158 lbs.,Hourglass,white
user_30714,49,"5'1""",M,125 lbs.,Straight,white
user_30715,27,"5'3""",S,121 lbs.,Pear,white
user_30716,45,"5'4""",M,,Hourglass,white
user_30717,35,"5'5""",XS,109 lbs.,Straight,white
